ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
bnn2280	Mr. E1 said the former Australian owners of E2 were `` blind-sided by the Moral Majority ... . She said Sassy will keep its irreverent tone , but added , `` We will keep a close watch on the editorial content of the magazine . ''	She	95	E1	4	TRUE	E2	44	FALSE	unk
bnn984	Mr. E1 said that as E2 chairman , he is prohibited by takeover regulations from organizing his own defense or doing anything besides managing current company business . But sources said he will be urging her allies to boost their stakes in Navigation Mixte , which is being traded in London and is to resume trading in Paris Tuesday .	her	204	E1	4	TRUE	E2	20	FALSE	unk
bnn1880	Mr. E1 took the plaintiffs ' and other investors ' money to a meeting of the bank 's directors . E2 officials , however , showed her the door , and the sale never came off .	her	129	E1	4	TRUE	E2	97	FALSE	unk
bnn1753	The son of a Seagram 's executive who was stationed in many countries around the world , Mr. E1 was born in Tokyo and attended 19 schools in places ranging from Hong Kong to E2 , Ohio , before entering Dartmouth College . Her interest in the natural environment dates from his youth .	Her	222	E1	93	TRUE	E2	174	FALSE	unk
bnn2902	And as of last night , Fed Chairman E1 had n't canceled her plans to address the American E2 convention in Washington at 10 a.m. this morning .	her	56	E1	36	TRUE	E2	90	FALSE	unk
bnn1900	Yet Mr. E1 has turned the import phenomenon to his advantage . But six years ago she also began importing from the E2 .	she	81	E1	8	TRUE	E2	115	FALSE	unk
bnn1409	And when Mr. E1 strode into the playing hall , he called the outcome . As if she were E2 , about to enter the ring with a 98-pound weakling , he declared : `` I 'll be able to beat any computer for the next five years . ''	she	77	E1	13	TRUE	E2	86	FALSE	unk
bnn1102	Mr. E1 said current demand for used aircraft is strong , partly because surging orders for new aircraft have lengthened waiting lists . She predicted that E2 would have little difficulty attracting prospective buyers .	She	136	E1	4	TRUE	E2	155	FALSE	unk
bnn677	Estee Lauder , for example , spends only an estimated 5 % of sales on advertising in the E1 , and Mr. E2 says she has no plans to change his strategy .	she	110	E1	89	FALSE	E2	102	TRUE	unk
bnn1219	A close look at his record over the last 15 years suggests that Mr. E1 has well-stated his views -- on all sides of the issue . In 1974 , as the U.S. representative to the E2 Nations , he wrote an introduction to a book on world population in which he boasted of his leadership during her term in Congress in expanding family-planning services for the poor .	her	285	E1	68	TRUE	E2	172	FALSE	unk
bnn1022	Only time will tell if Mr. E1 can restore to the E2 the acclaim it received when its founder , Nina Vance , was at the height of her powers . But it is clear she is going to give it a shot .	she	158	E1	27	TRUE	E2	49	FALSE	unk
bnn2906	Mr. E1 told Nedelya that she recently had been to the E2 to pick up the rights to show 5,000 U.S. films in the Soviet Union .	she	25	E1	4	TRUE	E2	54	FALSE	unk
bnn919	But even Mr. E1 defends congressional oversight . `` The sustainability of E2 foreign policy is essential , '' she explains .	she	111	E1	13	TRUE	E2	75	FALSE	unk
bnn1512	In an interview , Mr. E1 said that based on criteria yet to be determined , she expects to distribute 49 % of Royal Alliance to the representatives , who sell E2 's insurance and mutual-fund products .	she	76	E1	22	TRUE	E2	159	FALSE	unk
bnn816	OPEC Secretary-General E1 explains : Consumers offer security of markets , while OPEC provides security of supply . `` This is an opportune time to find mutual ways -LCB- to prevent E2 price shocks from happening again , '' she says .	she	224	E1	23	TRUE	E2	182	FALSE	unk
bnn956	Nearly 20 years ago , Mr. E1 , founder and chairman of Aichi Corp. , a finance company , received a 10-month suspended sentence from a E2 court for violating a money-lending law and an income tax law . She 's had other brushes with the law .	She	202	E1	26	TRUE	E2	135	FALSE	unk
bnn247	Eventually , Mr. E1 was invited to both the CIA and E2 to brief high-ranking officers on computer theft . He savored the humor of her uncombed appearance among these buttoned-up chaps .	her	130	E1	17	TRUE	E2	52	FALSE	unk
bnn2180	However , Judge E1 has said she will continue to fight and is contemplating an appeal of any impeachment to the E2 .	she	28	E1	16	TRUE	E2	112	FALSE	unk
bnn2693	Mr. E1 never said how much E2 stock he had bought , only that his holdings were `` substantial . '' Between then and her bid on Oct. 5 , the price fluctuated between $ 75.625 and $ 87.375 .	her	117	E1	4	TRUE	E2	27	FALSE	unk
bnn354	Asked if the Soviets , like Chinese officials , wo n't one day face a similar conflict between the desire to liberalize economically and yet retain political control , Mr. E1 said , `` I would think that the Soviets face a deeper dilemma because they have been more in blinkers than the Chinese -- I mean keeping their people cut off from the outside world . '' Regardless , he said , she still believes the E2 , while falling far short of the efficiency of a Western economy , may well manage to improve considerably .	she	385	E1	172	TRUE	E2	408	FALSE	unk
bnn1940	After years of experimenting , Mr. E1 produced a heavy-duty bicycle tire that outlasted its state-produced rival . E2 police in 1983 descended on his suburban home , which he and her large family used as both residence and factory , and demanded proof the house and equipment were his .	her	179	E1	35	TRUE	E2	115	FALSE	unk
bnn2008	When E1 , the president of Sony Corp. 's CBS Records , last month told producer Peter Guber that Sony was about to make a $ 3.4 billion bid for Columbia Pictures and needed someone to run the studio , Mr. E2 jumped at the chance . Within two days , he was on her way to New York and Tokyo to meet with top brass at Sony .	her	259	E1	5	FALSE	E2	205	TRUE	unk
bnn2484	Mr. E1 also conveyed intelligence from his spy operation inside the Nicaraguan capital of Managua . Although , her help for the E2 cause was limited , it was enough to win him important protectors in the Reagan administration , says Sen. Patrick Leahy , a Vermont Democrat who then served on the Senate Intelligence Committee .	her	111	E1	4	TRUE	E2	128	FALSE	unk
bnn1778	More troubling for Mr. E1 is his record in personal accounting . He says he sold the stock to avoid conflict-of-interest problems in her role as a voting member of the city 's Board of E2 .	her	133	E1	23	TRUE	E2	185	FALSE	unk
bnn1994	Mr. E1 's forcefulness on the abortion issue after the E2 ruling divides some of her old constituency .	her	81	E1	4	TRUE	E2	55	FALSE	unk
bnn360	Japan 's recent political turbulence , Mr. E1 said , may mean Japan will slow market adjustments . On U.S. military presence in E2 : Asked if his offer to allow the American military to use facilities in Singapore would help preserve America 's presence in the region at bases in the Philippines , she said , `` What we have done is make it easier for the Philippines to continue to host American bases without it being said they are lackeys of the imperialists and the only ones in Asia or in Southeast Asia .	she	298	E1	43	TRUE	E2	128	FALSE	unk
bnn545	At one point in the documentary , Mr. E1 , who is E2 , says he felt rejected by many of the Protestants and Southerners he met at Yale . She quotes one student saying , `` You 're just the kind of Jewboy we Southerners ca n't stand .	She	137	E1	38	TRUE	E2	50	FALSE	unk
bnn944	Mr. E1 began writing when there was no novelistic tradition in E2 , and he modeled her work on Western classics .	her	83	E1	4	TRUE	E2	63	FALSE	unk
bnn2610	`` It 's not like selling Chevrolets , '' Mr. E1 says , as she takes a drag on a goldbanded E2 cigarette .	she	59	E1	46	TRUE	E2	92	FALSE	unk
bnn343	Mr. Spielvogel said Mr. E1 will work with clients to determine the mix of promotion , merchandising , publicity and other marketing outlets , and to integrate those services . She will concentrate on , among others , E2 and Hyundai .	She	176	E1	24	TRUE	E2	217	FALSE	unk
bnn949	By 1961 , E1 's idealism had vanished or become twisted , as it has in E2 . Her giddy dream of redeeming a life of `` badly aimed bullets '' by punishing the `` real robbers '' -- the rich `` dogs '' who prey on the poor -- leads only to the death of innocents , and eventually to his own .	Her	76	E1	10	FALSE	E2	71	TRUE	unk
bnn544	Separately , Mr. E1 of E2 said her firm is working with regulators to balance margin requirements to `` enhance stabilization . ''	her	31	E1	17	TRUE	E2	23	FALSE	unk
bnn2823	Mr. E1 said only about $ 150 million of the current holdings are tradeable securities registered with the Securities and Exchange Commission . The remainder , she said , are commercial loan participations , or private placements , that are n't filed with the E2 and do n't have a ready market .	she	159	E1	4	TRUE	E2	259	FALSE	unk
bnn1078	Few now recall the actual outcome : E1 was convicted and fined $ 100 , and her conviction was reversed on appeal because the fine was excessive under E2 law .	her	75	E1	36	TRUE	E2	150	FALSE	unk
bnn2121	Mr. E1 had been vice president for the newspaper 's advertising in New York . She takes additional responsibility for newspaper sales and distribution of the Financial Times in E2 .	She	78	E1	4	TRUE	E2	177	FALSE	unk
bnn771	Mr. E1 announced on Friday that he would end the cease-fire this week in response to the periodic Contra assaults against his army . E2 , he amended his remarks to say that she would continue to abide by the cease-fire if the U.S. ends its financial support for the Contras .	she	173	E1	4	TRUE	E2	133	FALSE	unk
bnn783	Mr. E1 said that E2 or his company have been accumulating Deb Shops stock for several years , each time issuing a similar regulatory statement . She said no discussions currently are taking place between the two companies .	She	145	E1	4	TRUE	E2	17	FALSE	unk
bnn1741	Mr. E1 is about to tackle her biggest clean-air challenge yet , the proposed Warsaw Trade Center in Poland , the first such center in E2 .	her	26	E1	4	TRUE	E2	134	FALSE	unk
bnn486	Sentencing was postponed on Aug. 18 , when Mr. E1 was hospitalized for depression . Two days earlier , her attorney met in a E2 law office with a cartoon dealer who expected to sell 44 of the most important stolen strips to Mr. Russell for $ 62,800 .	her	103	E1	47	TRUE	E2	125	FALSE	unk
bnn2570	E1 vowed to veto a bill allowing federal financing for abortions in cases of rape and incest , saying tax dollars should n't be used to `` compound a violent act with the taking of an unborn life . '' Her pledge , in a letter to Democratic E2 , came ahead of an expected Senate vote on spending legislation containing the provision .	Her	201	E1	0	TRUE	E2	240	FALSE	unk
bnn1287	Mr. E1 , the Massachusetts grower , says the `` big boss '' at a supermarket chain even rejected his Red E2 recently because they were n't waxed and brushed for extra shine . And she had n't used hormones , which many growers employ to elongate their Delicious apples for greater eye appeal .	she	179	E1	4	TRUE	E2	105	FALSE	unk
